i____	mapcode
1711	      -3.375
1712	      -4.625
1713	      -3.500
1714	      -4.500
1715	      -4.000
1716	      -4.000
1717	      13.500
1718	      12.500
1719	      -9.875
1720	     -10.125
1721	     -10.000
1722	     -10.000
1723	      -9.375
1724	     -10.625
1725	     -10.000
1726	     -10.000
1727	      -9.750
1728	     -10.250
1729	      -9.375
1730	     -10.625
1731	      -9.125
1732	     -10.875
1733	      -9.625
1734	     -10.375
1735	      -9.125
1736	     -10.875
1737	      -9.500
1738	     -10.500
1739	      -9.750
1740	     -10.250
1741	      -9.125
1742	     -10.875
1743	      -9.500
1744	     -10.500
1745	      -9.500
1746	     -10.500
1747	      -9.500
1748	     -10.500
1749	      -9.875
1750	     -10.125
1751	      -9.125
1752	     -10.875
1753	     -10.000
1754	     -10.000
1755	      -9.500
1756	     -10.500
1757	      -9.375
1758	     -10.625
1759	      -9.625
1760	     -10.375
1761	      -9.625
1762	     -10.375
1763	      -9.250
1764	     -10.750
1765	      -9.375
1766	     -10.625
1767	      -9.250
1768	     -10.750
1769	      -9.375
1770	     -10.625
1771	      -9.500
1772	     -10.500
1773	      -9.125
1774	     -10.875
1775	      -9.375
1776	     -10.625
1777	      -9.500
1778	     -10.500
1779	      -9.500
1780	     -10.500
1781	      -9.250
1782	     -10.750
1783	      -9.500
1784	     -10.500
1785	      -9.875
1786	     -10.125
1787	      -9.875
1788	     -10.125
1789	      -9.750
1790	     -10.250
1791	      -9.750
1792	     -10.250
1793	      -9.625
1794	     -10.375
1795	     -10.000
1796	     -10.000
1797	     -10.000
1798	     -10.000
1799	      -9.375
1800	     -10.625
1801	      -9.375
1802	     -10.625
1803	      -9.125
1804	     -10.875
1805	      -9.375
1806	     -10.625
1807	      -9.125
1808	     -10.875
1809	      -9.125
1810	     -10.875
1811	      -9.375
1812	     -10.625
1813	      -9.875
1814	     -10.125
1815	      -9.750
1816	     -10.250
1817	      -9.875
1818	     -10.125
1819	     -10.000
1820	     -10.000
1821	      -9.875
1822	     -10.125
1823	      -9.250
1824	     -10.750
1825	      -9.625
1826	     -10.375
1827	      -9.250
1828	     -10.750
1829	      -9.625
1830	     -10.375
1831	      -9.875
1832	     -10.125
1833	      -9.625
1834	     -10.375
1835	      12.750
1836	      11.250
1837	       0.625
1838	      -0.625
1839	       0.500
1840	      -0.500
1841	       0.375
1842	      -0.375
1843	       0.375
1844	      -0.375
1845	       0.875
1846	      -0.875
1847	       0.625
1848	      -0.625
1849	       0.375
1850	      -0.375
1851	       0.875
1852	      -0.875
1853	       0.125
1854	      -0.125
1855	       0.375
1856	      -0.375
1857	       0.625
1858	      -0.625
1859	       0.000
1860	       0.000
1861	       0.375
1862	      -0.375
1863	       0.000
1864	       0.000
1865	       0.000
1866	       0.000
1867	       0.500
1868	      -0.500
1869	       0.875
1870	      -0.875
1871	       0.750
1872	      -0.750
1873	       0.750
1874	      -0.750
1875	       0.125
1876	      -0.125
1877	       0.125
1878	      -0.125
1879	       0.500
1880	      -0.500
1881	       0.500
1882	      -0.500
1883	       0.250
1884	      -0.250
1885	       0.875
1886	      -0.875
1887	       0.625
1888	      -0.625
1889	       0.500
1890	      -0.500
1891	       0.000
1892	       0.000
1893	       0.625
1894	      -0.625
1895	       0.875
1896	      -0.875
1897	       0.250
1898	      -0.250
1899	       0.875
1900	      -0.875
1901	       0.875
1902	      -0.875
1903	       0.000
1904	       0.000
1905	       0.000
1906	       0.000
1907	       0.750
1908	      -0.750
1909	       0.250
1910	      -0.250
1911	       0.375
1912	      -0.375
1913	       0.625
1914	      -0.625
1915	       0.000
1916	       0.000
1917	       0.250
1918	      -0.250
1919	       0.625
1920	      -0.625
1921	       0.125
1922	      -0.125
1923	       0.625
1924	      -0.625
1925	       0.375
1926	      -0.375
1927	       0.750
1928	      -0.750
1929	       0.625
1930	      -0.625
1931	       0.125
1932	      -0.125
1933	       0.375
1934	      -0.375
1935	       0.250
1936	      -0.250
1937	       0.750
1938	      -0.750
1939	       0.875
1940	      -0.875
1941	       0.625
1942	      -0.625
1943	       0.000
1944	       0.000
1945	       0.375
1946	      -0.375
1947	       0.500
1948	      -0.500
1949	       8.125
1950	       7.875
1951	      -6.750
1952	      -7.250
1953	      -6.375
1954	      -7.625
1955	      -6.250
1956	      -7.750
1957	      -6.875
1958	      -7.125
1959	      -6.625
1960	      -7.375
1961	      -6.625
1962	      -7.375
1963	      -6.625
1964	      -7.375
1965	      -6.125
1966	      -7.875
1967	      -6.250
1968	      -7.750
1969	      -6.625
1970	      -7.375
1971	      -6.625
1972	      -7.375
1973	      -6.375
1974	      -7.625
1975	      -6.625
1976	      -7.375
1977	      -7.000
1978	      -7.000
1979	      -6.875
1980	      -7.125
1981	      -6.500
1982	      -7.500
1983	      -6.250
1984	      -7.750
1985	      -6.750
1986	      -7.250
1987	      -6.125
1988	      -7.875
1989	      -6.125
1990	      -7.875
1991	      -6.750
1992	      -7.250
1993	      -6.500
1994	      -7.500
1995	      -6.625
1996	      -7.375
1997	      -6.875
1998	      -7.125
1999	      -6.375
2000	      -7.625
2001	      -6.250
2002	      -7.750
2003	      -6.500
2004	      -7.500
2005	      -6.625
2006	      -7.375
2007	      -6.500
2008	      -7.500
2009	      -6.125
2010	      -7.875
2011	      -6.250
2012	      -7.750
2013	      -6.500
2014	      -7.500
2015	      -6.625
2016	      -7.375
2017	      -6.375
2018	      -7.625
2019	      -6.250
2020	      -7.750
2021	      -6.875
2022	      -7.125
2023	      -6.625
2024	      -7.375
2025	      -6.125
2026	      -7.875
2027	      -6.250
2028	      -7.750
2029	      -6.625
2030	      -7.375
2031	      -6.875
2032	      -7.125
2033	      -6.625
2034	      -7.375
2035	      -6.250
2036	      -7.750
2037	      -6.625
2038	      -7.375
2039	      -6.875
2040	      -7.125
2041	      -7.000
2042	      -7.000
2043	      -6.625
2044	      -7.375
2045	      -6.625
2046	      -7.375
2047	      -6.625
2048	      -7.375
2049	      -6.375
2050	      -7.625
2051	      -7.000
2052	      -7.000
2053	      -7.000
2054	      -7.000
2055	      12.000
2056	      12.000
2057	      -7.625
2058	      -8.375
2059	      -7.375
2060	      -8.625
2061	      -7.250
2062	      -8.750
2063	      -7.625
2064	      -8.375
2065	      -7.250
2066	      -8.750
2067	      -7.125
2068	      -8.875
2069	      -7.375
2070	      -8.625
2071	      -7.375
2072	      -8.625
2073	      -7.875
2074	      -8.125
2075	      -7.625
2076	      -8.375
2077	      -7.500
2078	      -8.500
2079	      -7.250
2080	      -8.750
2081	      -7.875
2082	      -8.125
2083	      -8.000
2084	      -8.000
2085	      -7.125
2086	      -8.875
2087	      -7.250
2088	      -8.750
2089	      -7.250
2090	      -8.750
2091	      -7.125
2092	      -8.875
2093	      -7.750
2094	      -8.250
2095	      -7.625
2096	      -8.375
2097	      -8.000
2098	      -8.000
2099	      -7.375
2100	      -8.625
2101	      -7.750
2102	      -8.250
2103	      -7.500
2104	      -8.500
2105	      -7.875
2106	      -8.125
2107	      -8.000
2108	      -8.000
2109	      -8.000
2110	      -8.000
2111	      -8.000
2112	      -8.000
2113	      -7.125
2114	      -8.875
2115	      -7.125
2116	      -8.875
2117	      -7.500
2118	      -8.500
2119	      -8.000
2120	      -8.000
2121	      -7.125
2122	      -8.875
2123	      -7.875
2124	      -8.125
2125	      -7.500
2126	      -8.500
2127	      -7.500
2128	      -8.500
2129	      -7.375
2130	      -8.625
2131	      -7.125
2132	      -8.875
2133	      -7.125
2134	      -8.875
2135	      -8.000
2136	      -8.000
2137	      -8.000
2138	      -8.000
2139	      -7.500
2140	      -8.500
2141	      -7.500
2142	      -8.500
2143	      -7.375
2144	      -8.625
2145	      -8.000
2146	      -8.000
2147	      -7.875
2148	      -8.125
2149	      -7.500
2150	      -8.500
2151	      -7.125
2152	      -8.875
2153	      -7.125
2154	      -8.875
2155	      -7.750
2156	      -8.250
2157	      -8.000
2158	      -8.000
2159	      10.875
2160	       9.125
2161	      -8.250
2162	      -9.750
2163	      -8.750
2164	      -9.250
2165	      -8.375
2166	      -9.625
2167	      -9.000
2168	      -9.000
2169	      -8.750
2170	      -9.250
2171	      -8.875
2172	      -9.125
2173	      -8.250
2174	      -9.750
2175	      -8.125
2176	      -9.875
2177	      -8.500
2178	      -9.500
2179	      -9.000
2180	      -9.000
2181	      -8.375
2182	      -9.625
2183	      -8.250
2184	      -9.750
2185	      -8.625
2186	      -9.375
2187	      -8.750
2188	      -9.250
2189	      -8.375
2190	      -9.625
2191	      -8.500
2192	      -9.500
2193	      -8.500
2194	      -9.500
2195	      -8.875
2196	      -9.125
2197	      -8.250
2198	      -9.750
2199	      -9.000
2200	      -9.000
2201	      -8.500
2202	      -9.500
2203	      -8.750
2204	      -9.250
2205	      -8.875
2206	      -9.125
2207	      -8.375
2208	      -9.625
2209	      -8.250
2210	      -9.750
2211	      -8.625
2212	      -9.375
2213	      -8.500
2214	      -9.500
2215	      -9.000
2216	      -9.000
2217	      -9.000
2218	      -9.000
2219	      -8.875
2220	      -9.125
2221	      -8.750
2222	      -9.250
2223	      -8.250
2224	      -9.750
2225	      -8.375
2226	      -9.625
2227	      -8.250
2228	      -9.750
2229	      -8.125
2230	      -9.875
2231	      -8.125
2232	      -9.875
2233	      -9.000
2234	      -9.000
2235	      -8.250
2236	      -9.750
2237	      -9.000
2238	      -9.000
2239	      -8.250
2240	      -9.750
2241	      -8.500
2242	      -9.500
2243	      -8.750
2244	      -9.250
2245	      -8.125
2246	      -9.875
2247	      -9.000
2248	      -9.000
2249	      -8.875
2250	      -9.125
2251	      -8.500
2252	      -9.500
2253	      -9.000
2254	      -9.000
2255	      -8.625
2256	      -9.375
2257	      -9.000
2258	      -9.000
2259	      -8.625
2260	      -9.375
2261	      -8.500
2262	      -9.500
2263	      -8.250
2264	      -9.750
2265	      -8.875
2266	      -9.125
2267	      -8.250
2268	      -9.750
2269	      -8.625
2270	      -9.375
2271	      -8.500
2272	      -9.500
2273	      -8.125
2274	      -9.875
2275	      -8.500
2276	      -9.500
2277	      -8.250
2278	      -9.750
2279	      12.125
2280	      11.875
2281	      -3.750
2282	      -4.250
2283	      -3.125
2284	      -4.875
2285	      -3.375
2286	      -4.625
2287	      -3.125
2288	      -4.875
2289	      -3.625
2290	      -4.375
2291	      -3.625
2292	      -4.375
2293	      -3.500
2294	      -4.500
2295	      -3.500
2296	      -4.500
2297	      -3.750
2298	      -4.250
2299	      -3.875
2300	      -4.125
2301	      -3.125
2302	      -4.875
2303	      -3.125
2304	      -4.875
2305	      -3.875
2306	      -4.125
2307	      -3.625
2308	      -4.375
2309	      -3.500
2310	      -4.500
2311	      -3.875
2312	      -4.125
2313	      -3.750
2314	      -4.250
2315	      -3.125
2316	      -4.875
2317	      -4.000
2318	      -4.000
2319	      -3.500
2320	      -4.500
2321	      -4.000
2322	      -4.000
2323	      -3.500
2324	      -4.500
2325	      -4.000
2326	      -4.000
2327	      -3.625
2328	      -4.375
2329	      -3.125
2330	      -4.875
2331	      -3.625
2332	      -4.375
2333	      -3.750
2334	      -4.250
2335	      -3.750
2336	      -4.250
2337	      -3.625
2338	      -4.375
2339	      -3.500
2340	      -4.500
2341	      -3.625
2342	      -4.375
2343	      -3.750
2344	      -4.250
2345	      -3.125
2346	      -4.875
2347	      -3.625
2348	      -4.375
2349	      -3.375
2350	      -4.625
2351	      -3.250
2352	      -4.750
2353	      -3.625
2354	      -4.375
2355	      -3.750
2356	      -4.250
2357	      -3.250
2358	      -4.750
2359	      -3.625
2360	      -4.375
2361	      -3.750
2362	      -4.250
2363	      -3.125
2364	      -4.875
2365	      -3.500
2366	      -4.500
2367	      -3.625
2368	      -4.375
2369	      -3.750
2370	      -4.250
2371	      -3.875
2372	      -4.125
2373	      -3.750
2374	      -4.250
2375	      -3.250
2376	      -4.750
2377	      -3.500
2378	      -4.500
2379	      -3.500
2380	      -4.500
2381	      -3.500
2382	      -4.500
2383	       9.125
2384	       8.875
2385	       9.000
2386	       9.000
2387	       9.375
2388	       8.625
2389	       9.125
2390	       8.875
2391	       9.125
2392	       8.875
2393	       9.875
2394	       8.125
2395	       9.000
2396	       9.000
2397	       9.375
2398	       8.625
2399	       9.375
2400	       8.625
2401	       9.000
2402	       9.000
2403	       9.875
2404	       8.125
2405	       9.375
2406	       8.625
2407	       9.000
2408	       9.000
2409	       9.625
2410	       8.375
2411	       9.750
2412	       8.250
2413	       9.375
2414	       8.625
2415	       9.250
2416	       8.750
2417	       9.375
2418	       8.625
2419	       9.250
2420	       8.750
2421	       9.375
2422	       8.625
2423	       9.625
2424	       8.375
2425	       9.875
2426	       8.125
