i	g(x)
10150	-10
10151	-10
10152	-10
10153	-10
10154	-10
10155	-10
10156	-10
10157	-10
10158	-10
10159	-10
10160	-10
10161	-10
10162	-10
10163	-10
10164	-10
10165	-10
10166	-10
10167	-10
10168	-10
10169	-10
10170	-10
10171	-10
10172	-10
10173	-10
10174	-10
10175	-10
10176	-10
10177	-10
10178	-10
10179	-10
10180	-10
10181	-10
10182	-10
10183	-10
10184	-10
10185	-10
10186	-10
10187	-10
10188	-10
10189	-10
10190	-10
10191	-10
10192	-10
10193	-10
10194	-10
10195	-10
10196	-10
10197	-10
10198	-10
10199	-10
10200	-10
10201	-10
10202	-10
10203	-10
10204	-10
10205	-10
10206	-10
10207	-10
10208	-10
10209	-10
10210	-10
10211	-10
10212	-10
10213	-10
10214	-10
10215	-10
10216	-10
10217	-10
10218	-10
10219	-10
10220	-10
10221	-10
10222	-10
10223	-10
10224	-10
10225	-10
10226	-10
10227	-10
10228	-10
10229	-10
10230	-10
10231	-10
10232	-10
10233	-10
10234	-10
10235	-10
10236	-10
10237	-10
10238	-10
10239	-10
10240	-10
10241	-10
10242	-10
10243	-10
10244	-10
10245	-10
10246	-10
10247	-10
10248	-10
10249	-10
10250	-10
10251	-10
10252	-10
10253	-10
10254	-10
10255	-10
10256	-10
10257	-10
10258	-10
10259	-10
10260	-10
10261	-10
10262	-10
10263	-10
10264	-10
10265	-10
10266	-10
10267	-10
10268	-10
10269	-10
10270	-10
10271	-10
10272	-10
10273	-10
10274	-10
10275	-10
10276	-10
10277	-10
10278	-10
10279	-10
10280	-10
10281	-10
10282	-10
10283	-10
10284	-10
10285	-10
10286	-10
10287	-10
10288	-10
10289	-10
10290	-10
10291	-10
10292	-10
10293	-10
10294	-10
10295	-10
10296	-10
10297	-10
10298	-10
10299	-10
10300	-10
10301	-10
10302	-10
10303	-10
10304	-10
10305	-10
10306	-10
10307	-10
10308	-10
10309	-10
10310	0
10311	0
10312	0
10313	0
10314	0
10315	0
10316	0
10317	0
10318	0
10319	0
10320	0
10321	0
10322	0
10323	0
10324	0
10325	0
10326	0
10327	0
10328	0
10329	0
10330	0
10331	0
10332	0
10333	0
10334	0
10335	0
10336	0
10337	0
10338	0
10339	0
10340	0
10341	0
10342	0
10343	0
10344	0
10345	0
10346	0
10347	0
10348	0
10349	0
10350	0
10351	0
10352	0
10353	0
10354	0
10355	0
10356	0
10357	0
10358	0
10359	0
10360	0
10361	0
10362	0
10363	0
10364	0
10365	0
10366	0
10367	0
10368	0
10369	0
10370	0
10371	0
10372	0
10373	0
10374	0
10375	0
10376	0
10377	0
10378	0
10379	0
10380	0
10381	0
10382	0
10383	0
10384	0
10385	0
10386	0
10387	0
10388	0
10389	0
10390	0
10391	0
10392	0
10393	0
10394	0
10395	0
10396	0
10397	0
10398	0
10399	0
10400	0
10401	0
10402	0
10403	0
10404	0
10405	0
10406	0
10407	0
10408	0
10409	0
10410	0
10411	0
10412	0
10413	0
10414	0
10415	0
10416	0
10417	0
10418	0
10419	0
10420	0
10421	0
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0
10429	0
10430	0
10431	0
10432	0
10433	0
10434	0
10435	0
10436	0
10437	0
10438	0
10439	0
10440	0
10441	0
10442	0
10443	0
10444	0
10445	0
10446	0
10447	0
10448	0
10449	0
10450	0
10451	0
10452	0
10453	0
10454	0
10455	0
10456	0
10457	0
10458	0
10459	0
10460	0
10461	0
10462	0
10463	0
10464	0
10465	0
10466	0
10467	0
10468	0
10469	0
10470	0
10471	0
10472	0
10473	0
10474	0
10475	0
10476	0
10477	0
10478	0
10479	0
10480	0
10481	0
10482	0
10483	0
10484	5
10485	5
10486	5
10487	5
10488	5
10489	5
10490	5
10491	5
10492	5
10493	5
10494	5
10495	5
10496	5
10497	5
10498	5
10499	5
10500	5
10501	5
10502	5
10503	5
10504	5
10505	5
10506	5
10507	5
10508	5
10509	5
10510	5
10511	5
10512	5
10513	5
10514	5
10515	5
10516	5
10517	5
10518	5
10519	5
10520	5
10521	5
10522	5
10523	5
10524	5
10525	5
10526	5
10527	5
10528	5
10529	5
10530	5
10531	5
10532	5
10533	5
10534	5
10535	5
10536	5
10537	5
10538	5
10539	5
10540	5
10541	5
10542	5
10543	5
10544	5
10545	5
10546	5
10547	5
10548	5
10549	5
10550	5
10551	5
10552	5
10553	5
10554	5
10555	5
10556	5
10557	5
10558	5
10559	5
10560	5
10561	5
10562	5
10563	5
10564	5
10565	5
10566	5
10567	5
10568	5
10569	5
10570	5
10571	5
10572	5
10573	5
10574	5
10575	5
10576	5
10577	5
10578	5
10579	5
10580	5
10581	5
10582	5
10583	5
10584	5
10585	5
10586	5
10587	5
10588	5
10589	5
10590	5
10591	5
10592	5
10593	5
10594	5
10595	5
10596	5
10597	5
10598	5
10599	5
10600	5
10601	5
10602	5
10603	5
10604	5
10605	5
10606	5
10607	5
10608	5
10609	5
10610	5
10611	5
10612	5
10613	5
10614	5
10615	5
10616	5
10617	5
10618	5
10619	5
10620	5
10621	5
10622	5
10623	5
10624	5
10625	5
10626	5
10627	5
10628	5
10629	5
10630	5
10631	5
10632	5
10633	5
10634	5
10635	5
10636	5
10637	5
10638	5
10639	5
10640	5
10641	5
10642	5
10643	5
10644	5
10645	5
10646	5
10647	5
10648	5
10649	5
10650	5
10651	5
10652	5
10653	5
10654	5
10655	5
10656	5
10657	5
10658	5
10659	5
10660	5
10661	5
10662	5
10663	5
10664	5
10665	5
10666	5
10667	5
10668	5
10669	5
10670	5
10671	5
10672	5
10673	5
10674	5
10675	5
10676	5
10677	5
10678	5
10679	5
10680	5
10681	5
10682	5
10683	5
10684	5
10685	5
10686	5
10687	5
10688	5
10689	5
10690	5
10691	5
10692	5
10693	5
10694	5
10695	5
10696	5
10697	5
10698	5
10699	5
10700	5
10701	5
10702	5
10703	5
10704	5
10705	5
10706	5
10707	5
10708	5
10709	5
10710	5
10711	5
10712	5
10713	5
10714	5
10715	5
10716	5
10717	5
10718	5
10719	5
10720	5
10721	5
10722	5
10723	5
10724	5
10725	5
10726	5
10727	5
10728	5
10729	5
10730	5
10731	5
10732	5
10733	5
10734	5
10735	5
10736	5
10737	5
10738	5
10739	5
10740	5
10741	5
10742	5
10743	5
10744	5
10745	5
10746	5
10747	5
10748	5
10749	5
10750	5
10751	5
10752	5
10753	5
10754	5
10755	5
10756	5
10757	5
10758	5
10759	5
10760	5
10761	5
10762	5
10763	5
10764	5
10765	5
10766	5
10767	5
10768	5
10769	5
10770	5
10771	5
10772	5
10773	5
10774	5
10775	5
10776	5
10777	5
10778	5
10779	5
10780	5
10781	5
10782	5
10783	5
10784	5
10785	5
10786	5
10787	5
10788	5
10789	5
10790	5
10791	5
10792	5
10793	5
10794	5
10795	5
10796	5
10797	5
10798	5
10799	5
10800	5
10801	5
10802	5
10803	5
10804	5
10805	5
10806	5
10807	5
10808	5
10809	5
10810	5
10811	5
10812	5
10813	5
10814	5
10815	5
10816	5
10817	5
10818	5
10819	5
10820	5
10821	5
10822	5
10823	5
10824	5
10825	5
10826	5
10827	5
10828	5
10829	5
10830	5
10831	5
10832	5
10833	5
10834	-4
10835	-4
10836	-4
10837	-4
10838	-4
10839	-4
10840	-4
10841	-4
10842	-4
10843	-4
10844	-4
10845	-4
10846	-4
10847	-4
10848	-4
10849	-4
10850	-4
10851	-4
10852	-4
10853	-4
10854	-4
10855	-4
10856	-4
10857	-4
10858	-4
10859	-4
10860	-4
10861	-4
10862	-4
10863	-4
10864	-4
10865	-4
10866	-4
10867	-4
10868	-4
10869	-4
10870	-4
10871	-4
10872	-4
10873	-4
10874	-4
10875	-4
10876	-4
10877	-4
10878	-4
10879	-4
10880	-4
10881	-4
10882	-4
10883	-4
10884	-4
10885	-4
10886	-4
10887	-4
10888	-4
10889	-4
10890	-4
10891	-4
10892	-4
10893	-4
10894	-4
10895	-4
10896	-4
10897	-4
10898	-4
10899	-4
10900	-4
10901	-4
10902	-4
10903	-4
10904	-4
10905	-4
10906	-4
10907	-4
10908	-4
10909	-4
10910	-4
10911	-4
10912	-4
10913	-4
10914	-4
10915	-4
10916	-4
10917	-4
10918	-4
10919	-4
10920	-4
10921	-4
10922	-4
10923	-4
10924	-4
10925	-4
10926	-4
10927	-4
10928	-4
10929	-4
10930	-4
10931	-4
10932	-4
10933	-4
10934	-4
10935	-4
10936	-4
10937	-4
10938	-4
10939	-4
10940	-4
10941	-4
10942	-4
10943	-4
10944	-4
10945	-4
10946	-4
10947	-4
10948	-4
10949	-4
10950	-4
10951	-4
10952	-4
10953	-4
10954	-4
10955	-4
10956	-4
10957	-4
10958	-4
10959	-4
10960	-4
10961	-4
10962	-4
10963	-4
10964	-4
10965	-4
10966	-4
10967	-4
10968	-4
10969	-4
10970	-4
10971	-4
10972	-4
10973	-4
10974	-4
10975	-4
10976	-4
10977	-4
10978	-4
10979	-4
10980	-4
10981	-4
10982	-4
10983	-4
10984	-4
10985	-4
10986	-4
10987	-4
10988	-4
10989	-4
10990	-4
10991	-4
10992	-4
10993	-4
10994	-4
10995	-4
10996	-4
10997	-4
10998	-4
10999	-4
11000	-4
11001	-4
11002	-4
11003	-4
11004	-4
11005	-4
11006	-4
11007	-4
11008	-4
11009	11
11010	11
11011	11
11012	-3
11013	-3
11014	-3
11015	-3
11016	-3
11017	-3
11018	-3
11019	-3
11020	-3
11021	-3
11022	-3
11023	-3
11024	-3
11025	-3
11026	-3
11027	-3
11028	-3
11029	-3
11030	-3
11031	-3
11032	-3
11033	-3
11034	-3
11035	-3
11036	-3
11037	-3
11038	-3
11039	-3
11040	-3
11041	-3
11042	-3
11043	-3
11044	-3
11045	-3
11046	-3
11047	-3
11048	-3
11049	-3
11050	-3
11051	-3
11052	-3
11053	-3
11054	-3
11055	-3
11056	-3
11057	-3
11058	-3
11059	-3
11060	-3
11061	-3
11062	-3
11063	-3
11064	-3
11065	-3
11066	-3
11067	-3
11068	-3
11069	-3
11070	-3
11071	-3
11072	-3
11073	-3
11074	-3
11075	-3
11076	-3
11077	-3
11078	-3
11079	-3
11080	-3
11081	-3
11082	-3
11083	-3
11084	-3
11085	-3
11086	-3
11087	-3
11088	-3
11089	-3
11090	-3
11091	-3
11092	-3
11093	-3
11094	-3
11095	-3
11096	-3
11097	-3
11098	-3
11099	-3
11100	-3
11101	-3
11102	-3
11103	-3
11104	-3
11105	-3
11106	-3
11107	-3
11108	-3
11109	-3
11110	-3
11111	-3
11112	-3
11113	-3
11114	-3
11115	-3
11116	-3
11117	-3
11118	-3
11119	-3
11120	-3
11121	-3
11122	-3
11123	-3
11124	-3
11125	-3
11126	-3
11127	-3
11128	-3
11129	-3
11130	-3
11131	-3
11132	-3
11133	-3
11134	-3
11135	-3
11136	-3
11137	-3
11138	-3
11139	-3
11140	-3
11141	-3
11142	-3
11143	-3
11144	-3
11145	-3
11146	-3
11147	-3
11148	-3
11149	-3
11150	-3
11151	-3
11152	-3
11153	-3
11154	-3
11155	-3
11156	-3
11157	-3
11158	-3
11159	-3
11160	-3
11161	-3
11162	-3
11163	-3
11164	-3
11165	-3
11166	-3
11167	-3
11168	-3
11169	-3
11170	-3
11171	-3
11172	-3
11173	-3
11174	-3
11175	-3
11176	-3
11177	-3
11178	-3
11179	-3
11180	-3
11181	-3
11182	-3
11183	-3
11184	-3
11185	6
11186	6
11187	6
11188	6
11189	6
11190	6
11191	6
11192	6
11193	6
11194	6
11195	6
11196	6
11197	6
11198	6
11199	6
11200	6
11201	6
11202	6
11203	6
11204	6
11205	6
11206	6
11207	6
11208	6
11209	6
11210	6
11211	6
11212	6
11213	6
11214	6
11215	6
11216	6
11217	6
11218	6
11219	6
11220	6
11221	6
11222	6
11223	6
11224	6
11225	6
11226	6
11227	6
11228	6
11229	6
11230	6
11231	6
11232	6
11233	6
11234	6
11235	6
11236	6
11237	6
11238	6
11239	6
11240	6
11241	6
11242	6
11243	6
11244	6
11245	6
11246	6
11247	6
11248	6
11249	6
11250	6
11251	6
11252	6
11253	6
11254	6
11255	6
11256	6
11257	6
11258	6
11259	6
11260	6
11261	6
11262	6
11263	6
11264	6
11265	6
11266	6
11267	6
11268	6
11269	6
11270	6
11271	6
11272	6
11273	6
11274	6
11275	6
11276	6
11277	6
11278	6
11279	6
11280	6
11281	6
11282	6
11283	6
11284	6
11285	6
11286	6
11287	6
11288	6
11289	6
11290	6
11291	6
11292	6
11293	6
11294	6
11295	6
11296	6
11297	6
11298	6
11299	6
11300	6
11301	6
11302	6
11303	6
11304	6
11305	6
11306	6
11307	6
11308	6
11309	6
11310	6
11311	6
11312	6
11313	6
11314	6
11315	6
11316	6
11317	6
11318	6
11319	6
11320	6
11321	6
11322	6
11323	6
11324	6
11325	6
11326	6
11327	6
11328	6
11329	6
11330	6
11331	6
11332	6
11333	6
11334	6
11335	6
11336	6
11337	6
11338	6
11339	6
11340	6
11341	6
11342	6
11343	6
11344	6
11345	6
11346	6
11347	6
11348	6
11349	6
11350	6
11351	6
11352	6
11353	6
11354	6
11355	6
11356	6
11357	6
11358	6
11359	6
11360	6
11361	6
11362	-11
11363	-11
11364	-11
11365	-11
11366	-11
11367	-11
11368	-11
11369	-11
11370	-11
11371	-11
11372	-11
11373	-11
11374	-11
11375	-11
11376	-11
11377	-11
11378	-11
11379	-11
11380	-11
11381	-11
11382	-11
11383	-11
11384	-11
11385	-11
11386	-11
11387	-11
11388	-11
11389	-11
11390	-11
11391	-11
11392	-11
11393	-11
11394	-11
11395	-11
11396	-11
11397	-11
11398	-11
11399	-11
11400	-11
11401	-11
11402	-11
11403	-11
11404	-11
11405	-11
11406	-11
11407	-11
11408	-11
11409	-11
11410	-11
11411	-11
11412	-11
11413	-11
11414	-11
11415	-11
11416	-11
11417	-11
11418	-11
11419	-11
11420	-11
11421	-11
11422	-11
11423	-11
11424	-11
11425	-11
11426	-11
11427	-11
11428	-11
11429	-11
11430	-11
11431	-11
11432	-11
11433	-11
11434	-11
11435	-11
11436	-11
11437	-11
11438	-11
11439	-11
11440	-11
11441	-11
11442	-11
11443	-11
11444	-11
11445	-11
11446	-11
11447	-11
11448	-11
11449	-11
11450	-11
11451	-11
11452	-11
11453	-11
11454	-11
11455	-11
11456	-11
11457	-11
11458	-11
11459	-11
11460	-11
11461	-11
11462	-11
11463	-11
11464	-11
11465	-11
11466	-11
11467	-11
11468	-11
11469	-11
11470	-11
11471	-11
11472	-11
11473	-11
11474	-11
11475	-11
11476	-11
11477	-11
11478	-11
11479	-11
11480	-11
11481	-11
11482	-11
11483	-11
11484	-11
11485	-11
11486	-11
11487	-11
11488	-11
11489	-11
11490	-11
11491	-11
11492	-11
11493	-11
11494	-11
11495	-11
11496	-11
11497	-11
11498	-11
11499	-11
11500	-11
11501	-11
11502	-11
11503	-11
11504	-11
11505	-11
11506	-11
11507	-11
11508	-11
11509	-11
11510	-11
11511	-11
11512	-11
11513	-11
11514	-11
11515	-11
11516	-11
11517	-11
11518	-11
11519	-11
11520	-11
11521	-11
11522	-11
11523	-11
11524	-11
11525	-11
11526	-11
11527	-11
11528	-11
11529	-11
11530	-11
11531	-11
11532	-11
11533	-11
11534	-11
11535	-11
11536	4
11537	4
11538	4
11539	-1
11540	-1
11541	-1
11542	-1
11543	-1
11544	-1
11545	-1
11546	-1
11547	-1
11548	-1
11549	-1
11550	-1
11551	-1
11552	-1
11553	-1
11554	-1
11555	-1
11556	-1
11557	-1
11558	-1
11559	-1
11560	-1
11561	-1
11562	-1
11563	-1
11564	-1
11565	-1
11566	-1
11567	-1
11568	-1
11569	-1
11570	-1
11571	-1
11572	-1
11573	-1
11574	-1
11575	-1
11576	-1
11577	-1
11578	-1
11579	-1
11580	-1
11581	-1
11582	-1
11583	-1
11584	-1
11585	-1
11586	-1
11587	-1
11588	-1
11589	-1
11590	-1
11591	-1
11592	-1
11593	-1
11594	-1
11595	-1
11596	-1
11597	-1
11598	-1
11599	-1
11600	-1
11601	-1
11602	-1
11603	-1
11604	-1
11605	-1
11606	-1
11607	-1
11608	-1
11609	-1
11610	-1
11611	-1
11612	-1
11613	-1
11614	-1
11615	-1
11616	-1
11617	-1
11618	-1
11619	-1
11620	-1
11621	-1
11622	-1
11623	-1
11624	-1
11625	-1
11626	-1
11627	-1
11628	-1
11629	-1
11630	-1
11631	-1
11632	-1
11633	-1
11634	-1
11635	-1
11636	-1
11637	-1
11638	-1
11639	-1
11640	-1
11641	-1
11642	-1
11643	-1
11644	-1
11645	-1
11646	-1
11647	-1
11648	-1
11649	-1
11650	-1
11651	-1
11652	-1
11653	-1
11654	-1
11655	-1
11656	-1
11657	-1
11658	-1
11659	-1
11660	-1
11661	-1
11662	-1
11663	-1
11664	-1
11665	-1
11666	-1
11667	-1
11668	-1
11669	-1
11670	-1
11671	-1
11672	-1
11673	-1
11674	-1
11675	-1
11676	-1
11677	-1
11678	-1
11679	-1
11680	-1
11681	-1
11682	-1
11683	-1
11684	-1
11685	-1
11686	-1
11687	-1
11688	-1
11689	-1
11690	-1
11691	-1
11692	-1
11693	-1
11694	-1
11695	-1
11696	-1
11697	-1
11698	-1
11699	-1
11700	-1
11701	-1
11702	-1
11703	-1
11704	-1
11705	-1
11706	-1
11707	-1
11708	-1
11709	-1
11710	-1
11711	-1
11712	-1
11713	13
11714	-11
11715	-11
11716	-11
11717	-11
11718	-11
11719	-11
11720	-11
11721	-11
11722	-11
11723	-11
11724	-11
11725	-11
11726	-11
11727	-11
11728	-11
11729	-11
11730	-11
11731	-11
11732	-11
11733	-11
11734	-11
11735	-11
11736	-11
11737	-11
11738	-11
11739	-11
11740	-11
11741	-11
11742	-11
11743	-11
11744	-11
11745	-11
11746	-11
11747	-11
11748	-11
11749	-11
11750	-11
11751	-11
11752	-11
11753	-11
11754	-11
11755	-11
11756	-11
11757	-11
11758	-11
11759	-11
11760	-11
11761	-11
11762	-11
11763	-11
11764	-11
11765	-11
11766	-11
11767	-11
11768	-11
11769	-11
11770	-11
11771	-11
11772	-11
11773	-11
11774	-11
11775	-11
11776	-11
11777	-11
11778	-11
11779	-11
11780	-11
11781	-11
11782	-11
11783	-11
11784	-11
11785	-11
11786	-11
11787	-11
11788	-11
11789	-11
11790	-11
11791	-11
11792	-11
11793	-11
11794	-11
11795	-11
11796	-11
11797	-11
11798	-11
11799	-11
11800	-11
11801	-11
11802	-11
11803	-11
11804	-11
11805	-11
11806	-11
11807	-11
11808	-11
11809	-11
11810	-11
11811	-11
11812	-11
11813	-11
11814	-11
11815	-11
11816	-11
11817	-11
11818	-11
11819	-11
11820	-11
11821	-11
11822	-11
11823	-11
11824	-11
11825	-11
11826	-11
11827	-11
11828	-11
11829	-11
11830	-11
11831	-11
11832	-11
11833	-11
11834	-11
11835	-11
11836	-11
11837	-11
11838	-11
11839	-11
11840	-11
11841	-11
11842	-11
11843	-11
11844	-11
11845	-11
11846	-11
11847	-11
11848	-11
11849	-11
11850	-11
11851	-11
11852	-11
11853	-11
11854	-11
11855	-11
11856	-11
11857	-11
11858	-11
11859	-11
11860	-11
11861	-11
11862	-11
11863	-11
11864	-11
11865	-11
11866	-11
11867	-11
11868	-11
11869	-11
11870	-11
11871	-11
11872	-11
11873	-11
11874	-11
11875	-11
11876	-11
11877	-11
11878	-11
11879	-11
11880	-11
11881	-11
11882	-11
11883	-11
11884	-11
11885	-11
11886	-11
11887	-11
11888	11
11889	11
11890	11
11891	11
11892	0
11893	0
11894	0
11895	0
11896	0
11897	0
11898	0
11899	0
11900	0
11901	0
11902	0
11903	0
11904	0
11905	0
11906	0
11907	0
11908	0
11909	0
11910	0
11911	0
11912	0
11913	0
11914	0
11915	0
11916	0
11917	0
11918	0
11919	0
11920	0
11921	0
11922	0
11923	0
11924	0
11925	0
11926	0
11927	0
11928	0
11929	0
11930	0
11931	0
11932	0
11933	0
11934	0
11935	0
11936	0
11937	0
11938	0
11939	0
11940	0
11941	0
11942	0
11943	0
11944	0
11945	0
11946	0
11947	0
11948	0
11949	0
11950	0
11951	0
11952	0
11953	0
11954	0
11955	0
11956	0
11957	0
11958	0
11959	0
11960	0
11961	0
11962	0
11963	0
11964	0
11965	0
11966	0
11967	0
11968	0
11969	0
11970	0
11971	0
11972	0
11973	0
11974	0
11975	0
11976	0
11977	0
11978	0
11979	0
11980	0
11981	0
11982	0
11983	0
11984	0
11985	0
11986	0
11987	0
11988	0
11989	0
11990	0
11991	0
11992	0
11993	0
11994	0
11995	0
11996	0
11997	0
11998	0
11999	0
12000	0
12001	0
12002	0
12003	0
12004	0
12005	0
12006	0
12007	0
12008	0
12009	0
12010	0
12011	0
12012	0
12013	0
12014	0
12015	0
12016	0
12017	0
12018	0
12019	0
12020	0
12021	0
12022	0
12023	0
12024	0
12025	0
12026	0
12027	0
12028	0
12029	0
12030	0
12031	0
12032	0
12033	0
12034	0
12035	0
12036	0
12037	0
12038	0
12039	0
12040	0
12041	0
12042	0
12043	0
12044	0
12045	0
12046	0
12047	0
12048	0
12049	0
12050	0
12051	0
12052	0
12053	0
12054	0
12055	0
12056	0
12057	0
12058	0
12059	0
12060	0
12061	0
12062	0
12063	0
12064	0
12065	5
12066	5
12067	5
12068	5
12069	5
12070	5
12071	5
12072	5
12073	5
12074	5
12075	5
12076	5
12077	5
12078	5
12079	5
12080	5
12081	5
12082	5
12083	5
12084	5
12085	5
12086	5
12087	5
12088	5
12089	5
12090	5
12091	5
12092	5
12093	5
12094	5
12095	5
12096	5
12097	5
12098	5
12099	5
12100	5
12101	5
12102	5
12103	5
12104	5
12105	5
12106	5
12107	5
12108	5
12109	5
12110	5
12111	5
12112	5
12113	5
12114	5
12115	5
12116	5
12117	5
12118	5
12119	5
12120	5
12121	5
12122	5
12123	5
12124	5
12125	5
12126	5
12127	5
12128	5
12129	5
12130	5
12131	5
12132	5
12133	5
12134	5
12135	5
12136	5
12137	5
12138	5
12139	5
12140	5
12141	5
12142	5
12143	5
12144	5
12145	5
12146	5
12147	5
12148	5
12149	5
12150	5
12151	5
12152	5
12153	5
12154	5
12155	5
12156	5
12157	5
12158	5
12159	5
12160	5
12161	5
12162	5
12163	5
12164	5
12165	5
12166	5
12167	5
12168	5
12169	5
12170	5
12171	5
12172	5
12173	5
12174	5
12175	5
12176	5
12177	5
12178	5
12179	5
12180	5
12181	5
12182	5
12183	5
12184	5
12185	5
12186	5
12187	5
12188	5
12189	5
12190	5
12191	5
12192	5
12193	5
12194	5
12195	5
12196	5
12197	5
12198	5
12199	5
12200	5
12201	5
12202	5
12203	5
12204	5
12205	5
12206	5
12207	5
12208	5
12209	5
12210	5
12211	5
12212	5
12213	5
12214	5
12215	5
12216	5
12217	5
12218	5
12219	5
12220	5
12221	5
12222	5
12223	5
12224	5
12225	5
12226	5
12227	5
12228	5
12229	5
12230	5
12231	5
12232	5
12233	5
12234	5
12235	5
12236	5
12237	5
12238	5
12239	5
12240	5
12241	5
12242	5
