i____	mapcode
1747	      12.000
1748	     -20.000
1749	       1.000
1750	      -9.000
1751	      19.000
1752	     -27.000
1753	      -3.000
1754	      -5.000
1755	      17.000
1756	     -25.000
1757	       5.000
1758	     -13.000
1759	       6.000
1760	     -14.000
1761	       6.000
1762	     -14.000
1763	       2.000
1764	     -10.000
1765	      14.000
1766	     -22.000
1767	      16.000
1768	     -24.000
1769	       1.000
1770	      -9.000
1771	      14.000
1772	     -22.000
1773	      20.000
1774	     -28.000
1775	      14.000
1776	     -22.000
1777	      20.000
1778	     -28.000
1779	      14.000
1780	     -22.000
1781	      -2.000
1782	      -6.000
1783	       3.000
1784	     -11.000
1785	      10.000
1786	     -18.000
1787	       7.000
1788	     -15.000
1789	       8.000
1790	     -16.000
1791	      12.000
1792	     -20.000
1793	      15.000
1794	     -23.000
1795	      21.000
1796	     -29.000
1797	      16.000
1798	     -24.000
1799	      12.000
1800	     -20.000
1801	      24.000
1802	      -8.000
1803	      10.000
1804	     -30.000
1805	      -6.000
1806	     -14.000
1807	       2.000
1808	     -22.000
1809	       1.000
1810	     -21.000
1811	       3.000
1812	     -23.000
1813	      -9.000
1814	     -11.000
1815	       0.000
1816	     -20.000
1817	      -7.000
1818	     -13.000
1819	      -6.000
1820	     -14.000
1821	     -10.000
1822	     -10.000
1823	      -3.000
1824	     -17.000
1825	       5.000
1826	     -25.000
1827	      12.000
1828	     -32.000
1829	       6.000
1830	     -26.000
1831	      -9.000
1832	     -11.000
1833	       0.000
1834	     -20.000
1835	       4.000
1836	     -24.000
1837	      -7.000
1838	     -13.000
1839	       4.000
1840	     -24.000
1841	       4.000
1842	     -24.000
1843	      -5.000
1844	     -15.000
1845	       9.000
1846	     -29.000
1847	      16.000
1848	     -36.000
1849	      12.000
1850	     -32.000
1851	       4.000
1852	     -24.000
1853	       7.000
1854	     -27.000
1855	       5.000
1856	     -25.000
1857	      -4.000
1858	     -16.000
1859	       6.000
1860	     -26.000
1861	       7.000
1862	     -27.000
1863	      -5.000
1864	     -15.000
1865	      15.000
1866	     -35.000
1867	      -9.000
1868	     -11.000
1869	      -2.000
1870	     -18.000
1871	     -10.000
1872	     -10.000
1873	       9.000
1874	     -29.000
1875	       5.000
1876	     -25.000
1877	      14.000
1878	     -34.000
1879	      11.000
1880	     -31.000
1881	       6.000
1882	     -26.000
1883	      12.000
1884	     -32.000
1885	      11.000
1886	     -31.000
1887	       4.000
1888	     -24.000
1889	      -4.000
1890	     -16.000
1891	      -9.000
1892	     -11.000
1893	       5.000
1894	     -25.000
1895	       2.000
1896	     -22.000
1897	      -7.000
1898	     -13.000
1899	      15.000
1900	     -35.000
1901	      -8.000
1902	     -12.000
1903	      23.000
1904	     -21.000
1905	       4.000
1906	      -4.000
1907	      11.000
1908	     -11.000
1909	      16.000
1910	     -16.000
1911	       8.000
1912	      -8.000
1913	       0.000
1914	       0.000
1915	       3.000
1916	      -3.000
1917	       4.000
1918	      -4.000
1919	      10.000
1920	     -10.000
1921	      20.000
1922	     -20.000
1923	      17.000
1924	     -17.000
1925	      23.000
1926	     -23.000
1927	       2.000
1928	      -2.000
1929	      25.000
1930	     -25.000
1931	       8.000
1932	      -8.000
1933	       6.000
1934	      -6.000
1935	      10.000
1936	     -10.000
1937	      21.000
1938	     -21.000
1939	       1.000
1940	      -1.000
1941	      21.000
1942	     -21.000
1943	       7.000
1944	      -7.000
1945	       3.000
1946	      -3.000
1947	      10.000
1948	     -10.000
1949	      15.000
1950	     -15.000
1951	      21.000
1952	     -21.000
1953	       8.000
1954	      -8.000
1955	      11.000
1956	     -11.000
1957	      21.000
1958	     -21.000
1959	      24.000
1960	     -24.000
1961	      12.000
1962	     -12.000
1963	      15.000
1964	     -15.000
1965	      22.000
1966	     -22.000
1967	       8.000
1968	      -8.000
1969	      25.000
1970	     -25.000
1971	      11.000
1972	     -11.000
1973	      19.000
1974	     -19.000
1975	       4.000
1976	      -4.000
1977	      22.000
1978	     -22.000
1979	      11.000
1980	     -11.000
1981	      26.000
1982	     -26.000
1983	       1.000
1984	      -1.000
1985	      13.000
1986	     -13.000
1987	       5.000
1988	      -5.000
1989	      20.000
1990	     -20.000
1991	      21.000
1992	     -21.000
1993	      25.000
1994	     -25.000
1995	      23.000
1996	     -23.000
1997	      22.000
1998	     -22.000
1999	      20.000
2000	      -8.000
2001	      24.000
2002	     -12.000
2003	      29.000
2004	     -17.000
2005	       7.000
2006	       5.000
2007	      29.000
2008	     -17.000
2009	      18.000
2010	      -6.000
2011	      13.000
2012	      -1.000
2013	      11.000
2014	       1.000
2015	       9.000
2016	       3.000
2017	      14.000
2018	      -2.000
2019	      29.000
2020	     -17.000
2021	      20.000
2022	      -8.000
2023	      19.000
2024	      -7.000
2025	      11.000
2026	       1.000
2027	      28.000
2028	     -16.000
2029	       7.000
2030	       5.000
2031	      24.000
2032	     -12.000
2033	       7.000
2034	       5.000
2035	      16.000
2036	      -4.000
2037	      22.000
2038	     -10.000
2039	      18.000
2040	      -6.000
2041	      25.000
2042	     -13.000
2043	      18.000
2044	      -6.000
2045	      15.000
2046	      -3.000
2047	      29.000
2048	     -17.000
2049	       9.000
2050	       3.000
2051	      19.000
2052	      -7.000
2053	      26.000
2054	     -14.000
2055	      29.000
2056	     -17.000
2057	      15.000
2058	      -3.000
2059	      15.000
2060	      -3.000
2061	      26.000
2062	     -14.000
2063	       7.000
2064	       5.000
2065	      15.000
2066	      -3.000
2067	      23.000
2068	     -11.000
2069	      31.000
2070	     -19.000
2071	      20.000
2072	      -8.000
2073	      12.000
2074	       0.000
2075	      30.000
2076	     -18.000
2077	      14.000
2078	      -2.000
2079	      13.000
2080	      -1.000
2081	      28.000
2082	     -16.000
2083	      21.000
2084	      -9.000
2085	      20.000
2086	      -8.000
2087	       8.000
2088	       4.000
2089	      26.000
2090	     -14.000
2091	      15.000
2092	      -3.000
2093	      25.000
2094	     -13.000
2095	      18.000
2096	      -6.000
2097	      17.000
2098	      -5.000
2099	       9.000
2100	       3.000
2101	       9.000
2102	       3.000
2103	      29.000
2104	     -17.000
2105	      11.000
2106	       1.000
2107	      32.000
2108	     -20.000
2109	      13.000
2110	      -1.000
2111	      10.000
2112	       2.000
2113	       7.000
2114	       5.000
2115	      -4.000
2116	     -22.000
2117	      13.000
2118	       9.000
2119	      20.000
2120	       2.000
2121	      20.000
2122	       2.000
2123	      32.000
2124	     -10.000
2125	      24.000
2126	      -2.000
2127	      23.000
2128	      -1.000
2129	      14.000
2130	       8.000
2131	      24.000
2132	      -2.000
2133	      24.000
2134	      -2.000
2135	      11.000
2136	      11.000
2137	      34.000
2138	     -12.000
2139	      34.000
2140	     -12.000
2141	      29.000
2142	      -7.000
2143	      15.000
2144	       7.000
2145	      35.000
2146	     -13.000
2147	      33.000
2148	     -11.000
2149	      14.000
2150	       8.000
2151	      27.000
2152	      -5.000
2153	      31.000
2154	      -9.000
2155	      11.000
2156	      11.000
2157	      25.000
2158	      -3.000
2159	      27.000
2160	      -5.000
2161	      24.000
2162	      -2.000
2163	      18.000
2164	       4.000
2165	      35.000
2166	     -13.000
2167	      32.000
2168	     -10.000
2169	      30.000
2170	      -8.000
2171	      34.000
2172	     -12.000
2173	      23.000
2174	      -1.000
2175	      33.000
2176	     -11.000
2177	      23.000
2178	      -1.000
2179	      22.000
2180	       0.000
2181	      27.000
2182	      -5.000
2183	      29.000
2184	      -7.000
2185	      14.000
2186	       8.000
2187	      18.000
2188	       4.000
2189	      15.000
2190	       7.000
2191	      27.000
2192	      -5.000
2193	      36.000
2194	     -14.000
2195	      23.000
2196	      -1.000
2197	      18.000
2198	       4.000
2199	      20.000
2200	       2.000
2201	      12.000
2202	      10.000
2203	      29.000
2204	      -7.000
2205	      21.000
2206	       1.000
2207	      35.000
2208	     -13.000
2209	      16.000
2210	       6.000
2211	      25.000
2212	      -3.000
2213	      27.000
2214	      -5.000
2215	      13.000
2216	       9.000
2217	      24.000
2218	      -2.000
2219	      36.000
2220	     -14.000
2221	      21.000
2222	       1.000
2223	      11.000
2224	      11.000
2225	      17.000
2226	       5.000
2227	      24.000
2228	      -2.000
2229	       4.000
2230	     -24.000
2231	      20.000
2232	      -6.000
2233	      29.000
2234	     -15.000
2235	      26.000
2236	     -12.000
2237	      17.000
2238	      -3.000
2239	      30.000
2240	     -16.000
2241	      30.000
2242	     -16.000
2243	      14.000
2244	       0.000
2245	       8.000
2246	       6.000
2247	      30.000
2248	     -16.000
2249	      16.000
2250	      -2.000
2251	      28.000
2252	     -14.000
2253	      27.000
2254	     -13.000
2255	      19.000
2256	      -5.000
2257	      12.000
2258	       2.000
2259	      33.000
2260	     -19.000
2261	      16.000
2262	      -2.000
2263	       8.000
2264	       6.000
2265	       9.000
2266	       5.000
2267	      17.000
2268	      -3.000
2269	       7.000
2270	       7.000
2271	      26.000
2272	     -12.000
2273	       9.000
2274	       5.000
2275	      15.000
2276	      -1.000
2277	      20.000
2278	      -6.000
2279	      32.000
2280	     -18.000
2281	      17.000
2282	      -3.000
2283	      25.000
2284	     -11.000
2285	      14.000
2286	       0.000
2287	      16.000
2288	      -2.000
2289	      28.000
2290	     -14.000
2291	      21.000
2292	      -7.000
2293	       8.000
2294	       6.000
2295	      32.000
2296	     -18.000
2297	      14.000
2298	       0.000
2299	      12.000
2300	       2.000
2301	      29.000
2302	     -15.000
2303	      12.000
2304	       2.000
2305	       8.000
2306	       6.000
2307	      15.000
2308	      -1.000
2309	      18.000
2310	      -4.000
2311	      23.000
2312	      -9.000
2313	      29.000
2314	     -15.000
2315	      26.000
2316	     -12.000
2317	      29.000
2318	     -15.000
2319	      20.000
2320	      -6.000
2321	       8.000
2322	       6.000
2323	      15.000
2324	      -1.000
2325	      25.000
2326	     -11.000
2327	      27.000
2328	     -13.000
2329	      21.000
2330	      -7.000
2331	      19.000
2332	      -5.000
2333	       9.000
2334	       5.000
2335	      31.000
2336	     -17.000
2337	      31.000
2338	     -17.000
2339	      18.000
2340	      -4.000
2341	      12.000
2342	     -20.000
2343	      20.000
2344	     -28.000
2345	       2.000
2346	     -10.000
2347	       1.000
2348	      -9.000
2349	      12.000
2350	     -20.000
2351	      -4.000
2352	      -4.000
2353	      -3.000
2354	      -5.000
2355	       2.000
2356	     -10.000
2357	      19.000
2358	     -27.000
2359	      16.000
2360	     -24.000
2361	       6.000
2362	     -14.000
2363	      12.000
2364	     -20.000
2365	      -1.000
2366	      -7.000
2367	      12.000
2368	     -20.000
2369	      19.000
2370	     -27.000
2371	      21.000
2372	     -29.000
2373	      11.000
2374	     -19.000
2375	      14.000
2376	     -22.000
2377	      -1.000
2378	      -7.000
2379	      22.000
2380	     -30.000
2381	      15.000
2382	     -23.000
2383	      18.000
2384	     -26.000
2385	       7.000
2386	     -15.000
2387	      -3.000
2388	      -5.000
2389	      12.000
2390	     -20.000
2391	       5.000
2392	     -13.000
2393	       0.000
2394	      -8.000
2395	      11.000
2396	     -19.000
2397	      20.000
2398	     -28.000
2399	      11.000
2400	     -19.000
2401	      13.000
2402	     -21.000
2403	      -3.000
2404	      -5.000
2405	       4.000
2406	     -12.000
2407	       0.000
2408	      -8.000
2409	       9.000
2410	     -17.000
2411	       7.000
2412	     -15.000
2413	      -1.000
2414	      -7.000
2415	      13.000
2416	     -21.000
2417	       5.000
2418	     -13.000
2419	       5.000
2420	     -13.000
2421	      17.000
2422	     -25.000
2423	      -4.000
2424	      -4.000
2425	      11.000
2426	     -19.000
