x	nHPSseries
7577	-11.162
7578	33.238
7579	-41.226
7580	4.680
7581	-12.680
7582	67.612
7583	-75.621
7584	14.976
7585	-22.976
7586	48.808
7587	-56.804
7588	89.410
7589	-97.410
7590	-2.364
7591	-5.641
7592	71.207
7593	-79.207
7594	65.241
7595	-73.212
7596	2.065
7597	-10.065
7598	39.057
7599	-47.057
7600	89.298
7601	-96.538
7602	12.594
7603	-18.078
7604	40.599
7605	-43.039
7606	23.311
7607	-24.006
7608	53.650
7609	-52.629
7610	3.415
7611	-0.660
7612	90.610
7613	-86.122
7614	21.851
7615	-15.633
7616	84.682
7617	-76.723
7618	81.281
7619	-71.601
7620	35.009
7621	-23.587
7622	31.082
7623	-17.927
7624	66.945
7625	-52.074
7626	88.791
7627	-72.169
7628	60.510
7629	-42.697
7630	52.920
7631	-34.962
7632	45.526
7633	-27.543
7634	68.261
7635	-50.282
7636	74.084
7637	-56.092
7638	88.422
7639	-70.426
7640	106.610
7641	-88.618
7642	80.423
7643	-62.411
7644	88.188
7645	-70.184
7646	71.755
7647	-53.764
7648	16.621
7649	1.400
7650	22.238
7651	-4.251
7652	54.959
7653	-36.943
7654	9.788
7655	8.220
7656	60.569
7657	-42.569
7658	87.884
7659	-69.868
7660	88.287
7661	-70.270
7662	62.557
7663	-44.544
7664	72.492
7665	-54.496
7666	47.330
7667	-29.330
7668	46.083
7669	-28.083
7670	69.419
7671	-51.419
7672	105.437
7673	-87.453
7674	15.823
7675	2.144
7676	42.562
7677	-24.562
7678	38.092
7679	-20.092
7680	42.297
7681	-24.301
7682	80.638
7683	-62.647
7684	9.740
7685	8.239
7686	27.874
7687	-9.916
7688	48.404
7689	-30.425
7690	33.290
7691	-15.331
7692	26.452
7693	-8.461
7694	63.964
7695	-45.981
7696	103.125
7697	-85.125
7698	24.953
7699	-6.953
7700	22.409
7701	-4.409
7702	48.511
7703	-30.511
7704	27.635
7705	-11.017
7706	35.284
7707	-19.160
7708	99.131
7709	-88.320
7710	51.756
7711	-43.449
7712	67.146
7713	-61.398
7714	8.681
7715	-5.440
7716	80.047
7717	-79.365
7718	44.325
7719	-46.180
7720	81.166
7721	-85.559
7722	45.354
7723	-52.259
7724	14.267
7725	-23.693
7726	19.270
7727	-31.254
7728	44.026
7729	-58.569
7730	69.258
7731	-86.297
7732	-5.989
7733	-12.917
7734	9.338
7735	-28.896
7736	57.337
7737	-77.343
7738	55.638
7739	-75.658
7740	3.315
7741	-23.315
7742	58.488
7743	-78.479
7744	20.051
7745	-40.076
7746	83.405
7747	-103.393
7748	61.980
7749	-81.959
7750	39.452
7751	-59.448
7752	85.083
7753	-105.087
7754	51.529
7755	-71.554
7756	-2.178
7757	-17.835
7758	21.007
7759	-40.999
7760	57.254
7761	-77.267
7762	86.328
7763	-106.332
7764	51.935
7765	-71.964
7766	71.407
7767	-91.407
7768	16.699
7769	-36.687
7770	14.244
7771	-34.244
7772	28.085
7773	-48.085
7774	43.264
7775	-63.264
7776	42.523
7777	-62.531
7778	53.079
7779	-73.079
7780	4.931
7781	-24.919
7782	11.692
7783	-31.692
7784	-9.775
7785	-10.209
7786	9.128
7787	-29.128
7788	1.102
7789	-21.110
7790	77.954
7791	-97.954
7792	70.882
7793	-90.894
7794	65.520
7795	-85.520
7796	74.385
7797	-94.406
7798	6.168
7799	-26.168
7800	7.059
7801	-27.084
7802	63.944
7803	-83.944
7804	5.651
7805	-25.655
7806	16.990
7807	-36.990
7808	80.032
7809	-100.024
7810	83.303
7811	-103.303
7812	75.816
7813	-94.037
7814	28.961
7815	-44.570
7816	-4.658
7817	-8.773
7818	26.539
7819	-38.244
7820	5.447
7821	-15.423
7822	27.004
7823	-35.238
7824	50.894
7825	-57.395
7826	67.507
7827	-72.267
7828	55.417
7829	-58.459
7830	8.529
7831	-9.826
7832	60.537
7833	-60.126
7834	50.302
7835	-48.161
7836	24.178
7837	-20.287
7838	80.296
7839	-74.660
7840	7.309
7841	-0.740
7842	39.036
7843	-32.946
7844	27.470
7845	-21.475
7846	15.137
7847	-9.146
7848	19.419
7849	-13.407
7850	95.362
7851	-89.383
7852	51.359
7853	-45.372
7854	83.770
7855	-77.762
7856	29.334
7857	-23.347
7858	32.496
7859	-26.488
7860	45.170
7861	-39.187
7862	45.530
7863	-39.538
7864	101.702
7865	-95.694
7866	15.489
7867	-9.493
7868	94.356
7869	-88.377
7870	72.792
7871	-66.775
7872	78.551
7873	-72.580
7874	80.309
7875	-74.325
7876	88.167
7877	-82.154
7878	3.085
7879	2.915
7880	28.710
7881	-22.689
7882	43.713
7883	-37.713
7884	90.988
7885	-85.000
7886	83.048
7887	-77.048
7888	43.889
7889	-37.872
7890	39.497
7891	-33.497
7892	56.807
7893	-50.794
7894	55.091
7895	-49.091
7896	4.435
7897	1.565
7898	74.112
7899	-68.112
7900	102.719
7901	-96.728
7902	77.572
7903	-71.572
7904	41.478
7905	-35.478
7906	80.053
7907	-74.053
7908	51.683
7909	-45.666
7910	60.540
7911	-54.540
7912	70.686
7913	-64.681
7914	56.265
7915	-50.265
7916	63.983
7917	-57.958
7918	93.668
7919	-87.668
7920	49.576
7921	-43.593
7922	85.074
7923	-79.074
7924	60.742
7925	-55.556
7926	16.234
7927	-12.287
7928	20.602
7929	-17.255
7930	23.464
7931	-21.325
7932	77.121
7933	-75.766
7934	92.773
7935	-92.206
7936	29.595
7937	-29.840
7938	55.500
7939	-56.545
7940	76.858
7941	-78.698
7942	1.250
7943	-3.903
7944	70.576
7945	-74.029
7946	40.309
7947	-44.587
7948	57.799
7949	-62.852
7950	10.270
7951	-16.124
7952	14.336
7953	-20.627
7954	51.735
7955	-57.788
7956	14.903
7957	-20.899
7958	81.857
7959	-87.857
7960	77.222
7961	-83.217
7962	62.697
7963	-68.693
7964	6.138
7965	-12.138
7966	89.458
7967	-95.462
7968	64.928
7969	-70.941
7970	82.456
7971	-88.469
7972	46.471
7973	-52.471
7974	39.687
7975	-45.691
7976	55.616
7977	-61.603
7978	60.408
7979	-66.404
7980	75.733
7981	-81.721
7982	86.569
7983	-92.565
7984	70.382
7985	-76.407
7986	88.525
7987	-94.517
7988	58.617
7989	-64.621
7990	81.259
7991	-87.259
7992	10.170
7993	-16.187
7994	6.944
7995	-12.944
7996	30.899
7997	-36.899
7998	39.685
7999	-45.685
8000	56.551
8001	-62.526
8002	10.789
8003	-16.789
8004	12.033
8005	-18.021
8006	87.762
8007	-93.762
8008	93.178
8009	-99.174
8010	56.224
8011	-62.224
8012	31.971
8013	-37.979
8014	70.024
8015	-76.024
8016	21.841
8017	-27.858
8018	36.078
8019	-42.078
8020	69.573
8021	-74.594
8022	34.817
8023	-39.292
8024	46.976
8025	-52.029
8026	82.589
8027	-88.664
8028	81.062
8029	-87.753
8030	-1.476
8031	-6.198
8032	93.997
8033	-102.272
8034	70.290
8035	-79.564
8036	5.269
8037	-15.152
8038	92.967
8039	-104.029
8040	15.687
8041	-27.537
8042	53.054
8043	-65.720
8044	-4.915
8045	-8.555
8046	-5.932
8047	-8.351
8048	80.544
8049	-96.035
8050	15.899
8051	-33.425
8052	64.077
8053	-82.073
8054	22.538
8055	-40.538
8056	42.326
8057	-60.339
8058	-3.354
8059	-14.634
8060	62.883
8061	-80.879
8062	56.858
8063	-74.862
8064	-2.051
8065	-15.949
8066	79.406
8067	-97.393
8068	68.005
8069	-86.005
8070	54.789
8071	-72.802
8072	8.258
8073	-26.266
8074	15.915
8075	-33.944
8076	1.592
8077	-19.596
8078	39.995
8079	-57.982
8080	11.680
8081	-29.693
8082	37.308
8083	-55.296
8084	16.632
8085	-34.632
8086	16.963
8087	-34.951
8088	25.691
8089	-43.666
8090	-5.945
8091	-12.055
8092	78.306
8093	-96.306
8094	44.736
8095	-62.736
8096	22.753
8097	-40.753
8098	16.908
8099	-34.921
8100	7.828
8101	-25.853
8102	-2.265
8103	-15.723
8104	46.187
8105	-64.162
8106	88.254
8107	-106.254
8108	90.595
8109	-108.595
8110	38.629
8111	-56.612
8112	36.007
8113	-53.974
8114	-5.331
8115	-12.665
8116	56.908
8117	-74.899
8118	-5.260
8119	-12.740
8120	13.580
8121	-31.580
8122	50.155
8123	-68.137
8124	68.757
8125	-86.721
8126	0.739
8127	-15.214
8128	31.973
8129	-45.556
8130	19.771
8131	-31.809
8132	27.075
8133	-37.929
8134	55.337
8135	-64.991
8136	-4.221
8137	-4.229
8138	77.051
8139	-84.296
8140	8.291
8141	-14.361
8142	93.114
8143	-97.956
8144	89.056
8145	-92.718
8146	15.034
8147	-17.480
8148	30.613
8149	-31.875
8150	24.555
8151	-24.621
8152	27.774
8153	-27.215
8154	50.199
8155	-50.079
8156	40.867
8157	-40.858
8158	38.176
8159	-38.176
8160	23.122
8161	-23.122
8162	63.808
8163	-63.800
8164	42.195
8165	-42.187
8166	13.403
8167	-13.408
8168	59.566
8169	-59.561
8170	11.330
8171	-11.321
8172	60.913
8173	-60.930
8174	76.040
8175	-76.053
8176	22.803
8177	-22.808
8178	37.891
8179	-37.899
8180	3.287
8181	-3.270
8182	11.145
8183	-11.140
8184	90.491
8185	-90.520
8186	29.305
8187	-29.297
8188	23.611
8189	-23.590
8190	19.601
8191	-19.559
8192	49.869
8193	-49.882
8194	89.659
8195	-89.684
8196	4.645
8197	-4.628
8198	21.143
8199	-21.110
8200	64.293
8201	-64.306
8202	63.528
8203	-63.553
8204	0.441
8205	-0.433
8206	47.189
8207	-47.173
8208	17.220
8209	-17.203
8210	35.067
8211	-35.034
8212	22.007
8213	-21.990
8214	87.236
8215	-87.203
8216	14.503
8217	-14.532
8218	23.167
8219	-23.226
8220	63.979
8221	-63.975
8222	34.657
8223	-34.649
8224	91.408
8225	-90.378
8226	83.482
8227	-81.924
8228	22.578
8229	-21.291
8230	96.180
8231	-94.939
8232	77.840
8233	-76.812
8234	8.693
8235	-7.702
8236	0.933
8237	-0.168
8238	81.553
8239	-80.820
8240	54.108
8241	-53.597
8242	29.507
8243	-29.016
8244	49.230
8245	-49.010
8246	21.715
8247	-21.540
8248	35.616
8249	-35.642
8250	83.852
8251	-83.902
8252	72.769
8253	-73.395
8254	77.795
8255	-79.300
8256	45.767
8257	-47.742
8258	64.692
8259	-66.692
8260	83.847
8261	-85.847
8262	7.070
8263	-9.070
8264	71.776
8265	-73.776
8266	34.043
8267	-36.060
8268	11.597
8269	-13.597
8270	69.283
8271	-71.308
8272	12.140
8273	-14.140
8274	56.306
8275	-58.297
8276	70.490
8277	-72.490
8278	52.396
8279	-54.421
8280	58.723
8281	-60.723
8282	31.600
8283	-33.604
8284	86.420
8285	-88.420
8286	35.796
8287	-37.808
8288	42.030
8289	-44.030
8290	31.037
8291	-33.025
8292	53.511
8293	-55.511
8294	76.751
8295	-78.772
8296	27.057
8297	-29.057
8298	19.312
8299	-21.324
8300	26.798
8301	-28.798
8302	13.086
8303	-15.106
8304	73.487
8305	-75.487
8306	39.358
8307	-41.346
8308	6.680
8309	-8.680
8310	2.968
8311	-4.960
8312	90.907
8313	-92.907
8314	3.507
8315	-5.507
8316	27.664
8317	-29.664
8318	45.464
8319	-47.481
8320	41.723
8321	-43.723
8322	76.172
8323	-78.172
8324	65.752
8325	-67.752
8326	61.919
8327	-63.910
8328	2.993
8329	-4.993
8330	9.469
8331	-11.449
8332	90.016
8333	-92.016
8334	5.937
8335	-7.924
8336	13.574
8337	-15.574
8338	67.145
8339	-69.141
8340	64.411
8341	-66.403
8342	35.341
8343	-37.333
8344	43.042
8345	-43.945
8346	48.496
8347	-48.793
8348	46.528
8349	-47.525
8350	67.315
8351	-69.478
8352	32.951
8353	-35.810
8354	77.103
8355	-81.133
8356	63.282
8357	-68.029
8358	76.976
8359	-82.873
8360	44.235
8361	-50.836
8362	-3.506
8363	-4.466
8364	71.078
8365	-80.017
8366	40.076
8367	-49.960
8368	50.562
8369	-61.363
8370	91.770
8371	-103.496
8372	44.686
8373	-57.825
8374	85.836
8375	-101.298
8376	33.591
8377	-49.603
8378	80.689
8379	-96.681
8380	46.786
8381	-62.799
8382	-6.691
8383	-9.297
8384	11.813
8385	-27.830
8386	60.947
8387	-76.960
8388	12.784
8389	-28.767
8390	89.023
8391	-105.044
8392	19.718
8393	-35.735
8394	79.106
8395	-95.122
8396	22.945
8397	-38.949
8398	90.794
8399	-106.790
8400	55.009
8401	-71.005
8402	-1.267
8403	-14.733
8404	55.035
8405	-71.043
8406	86.801
8407	-102.801
8408	67.980
8409	-83.972
8410	73.894
8411	-89.885
8412	75.199
8413	-91.199
8414	76.584
8415	-92.584
8416	50.975
8417	-66.975
8418	18.020
8419	-34.036
8420	26.417
8421	-42.417
8422	35.419
8423	-51.419
8424	19.349
8425	-35.349
8426	-4.739
8427	-11.248
8428	35.961
8429	-51.961
8430	13.344
8431	-29.336
8432	85.433
8433	-101.433
8434	68.026
8435	-84.022
8436	16.681
8437	-32.681
8438	43.128
8439	-59.153
8440	69.465
8441	-85.465
8442	34.523
8443	-50.510
8444	45.706
8445	-60.904
8446	2.773
8447	-16.784
8448	81.630
8449	-94.220
8450	85.115
8451	-97.305
8452	16.517
8453	-27.899
8454	79.729
8455	-90.598
8456	20.081
8457	-30.417
8458	92.094
8459	-101.884
8460	88.286
8461	-97.551
8462	47.638
8463	-56.365
8464	93.592
8465	-101.773
8466	45.219
8467	-52.904
8468	88.634
8469	-95.733
8470	9.476
8471	-16.058
8472	41.987
8473	-48.632
8474	41.560
8475	-49.341
8476	20.198
8477	-28.202
8478	43.130
8479	-51.122
8480	40.413
8481	-48.401
8482	74.341
8483	-82.328
8484	54.606
8485	-62.589
8486	40.952
8487	-48.939
8488	89.397
8489	-97.380
8490	8.165
8491	-16.177
8492	77.593
8493	-85.618
8494	23.571
8495	-31.600
8496	83.295
8497	-91.354
8498	32.244
8499	-40.269
8500	70.784
8501	-78.834
8502	67.452
8503	-75.431
8504	27.504
8505	-35.462
8506	30.707
8507	-38.715
8508	-0.855
8509	-7.162
8510	88.368
8511	-96.360
8512	8.345
8513	-16.328
8514	50.611
8515	-58.631
8516	69.211
8517	-77.253
8518	-2.036
8519	-5.976
8520	-0.895
8521	-7.130
8522	6.054
8523	-14.046
8524	7.599
8525	-15.583
8526	64.343
8527	-72.343
8528	73.113
8529	-81.113
8530	79.479
8531	-87.475
8532	73.447
8533	-81.439
8534	4.594
8535	-12.590
8536	23.150
8537	-31.142
8538	93.471
8539	-99.732
8540	40.031
8541	-45.353
8542	0.309
8543	-6.781
8544	6.190
8545	-12.837
8546	8.252
8547	-16.029
8548	20.337
8549	-28.260
8550	30.800
8551	-39.918
8552	44.769
8553	-54.041
8554	17.599
8555	-28.067
8556	77.266
8557	-87.906
8558	16.338
8559	-28.107
8560	34.579
8561	-46.485
8562	10.000
8563	-23.114
8564	62.741
8565	-76.547
8566	91.692
8567	-106.740
8568	29.870
8569	-47.297
8570	6.050
8571	-24.059
8572	67.251
8573	-85.251
8574	15.381
8575	-33.397
8576	66.942
8577	-84.967
8578	86.885
8579	-104.905
8580	76.971
8581	-94.980
8582	29.620
8583	-47.620
8584	33.876
8585	-51.855
8586	4.116
8587	-22.095
8588	30.771
8589	-48.779
8590	35.718
8591	-53.731
8592	2.719
8593	-20.711
8594	85.102
8595	-103.098
8596	34.349
8597	-52.332
8598	-6.384
8599	-11.591
8600	46.880
8601	-64.880
8602	4.772
8603	-22.772
8604	78.465
8605	-96.456
8606	34.671
8607	-52.654
8608	80.509
8609	-98.492
8610	78.071
8611	-96.038
8612	45.808
8613	-63.796
8614	29.520
8615	-47.495
8616	81.061
8617	-99.061
8618	47.082
8619	-65.082
8620	67.918
8621	-85.905
8622	88.834
8623	-106.809
8624	7.225
8625	-25.225
8626	66.484
8627	-84.484
8628	81.142
8629	-99.150
8630	-0.928
8631	-17.089
8632	43.629
8633	-61.633
8634	11.498
8635	-29.507
8636	20.711
8637	-38.706
8638	53.669
8639	-71.660
8640	48.529
8641	-66.506
8642	14.927
8643	-32.882
8644	77.003
8645	-89.986
8646	-2.748
8647	-7.864
8648	84.696
8649	-92.883
8650	6.656
8651	-12.434
8652	34.237
8653	-37.624
8654	38.573
8655	-39.551
8656	37.670
8657	-36.274
8658	25.316
8659	-21.490
8660	78.840
8661	-72.602
8662	60.043
8663	-51.435
8664	62.373
8665	-51.348
8666	22.170
8667	-8.749
8668	19.330
8669	-3.505
8670	90.988
8671	-73.484
8672	52.280
8673	-34.446
8674	52.899
8675	-34.899
8676	79.628
8677	-61.628
8678	29.469
8679	-11.469
8680	59.432
8681	-41.449
8682	74.705
8683	-56.701
8684	52.010
8685	-34.031
8686	58.152
8687	-40.156
8688	44.718
8689	-26.722
8690	33.647
8691	-15.664
8692	94.175
8693	-76.167
8694	42.769
8695	-24.774
8696	21.939
8697	-3.968
8698	91.363
8699	-73.384
8700	99.987
8701	-81.978
8702	58.440
8703	-40.440
8704	36.128
8705	-18.140
8706	86.668
8707	-68.668
8708	84.486
8709	-66.457
8710	32.531
8711	-14.510
8712	78.660
8713	-60.618
8714	28.012
8715	-9.991
8716	99.438
8717	-81.396
8718	72.702
8719	-54.719
8720	49.059
8721	-31.092
8722	52.146
8723	-34.142
8724	108.649
8725	-90.641
8726	17.497
8727	0.528
8728	62.082
8729	-44.032
8730	22.195
8731	-4.212
8732	90.721
8733	-72.754
8734	40.136
8735	-22.123
8736	90.807
8737	-72.782
8738	81.519
8739	-65.251
8740	26.469
8741	-11.144
8742	47.740
8743	-34.703
8744	24.440
8745	-12.749
8746	98.947
8747	-88.585
8748	37.330
8749	-28.289
8750	66.487
8751	-58.796
8752	37.146
8753	-30.800
8754	76.749
8755	-71.725
8756	12.567
8757	-8.892
8758	63.069
8759	-60.707
8760	63.683
8761	-62.629
8762	11.199
8763	-11.470
8764	83.555
8765	-85.206
8766	4.262
8767	-6.645
8768	72.476
8769	-74.537
8770	27.830
8771	-29.817
8772	34.118
8773	-36.123
8774	52.672
8775	-54.676
8776	22.580
8777	-24.559
8778	88.392
8779	-90.392
8780	21.958
8781	-23.949
8782	34.568
8783	-36.560
8784	91.869
8785	-93.861
8786	95.240
8787	-97.236
8788	6.973
8789	-8.977
8790	7.447
8791	-9.459
8792	89.590
8793	-91.594
8794	60.845
8795	-62.841
8796	37.928
8797	-39.932
8798	79.178
8799	-81.166
8800	44.922
8801	-46.922
8802	44.313
8803	-46.305
8804	68.620
8805	-70.620
8806	21.918
8807	-23.918
8808	86.380
8809	-88.372
8810	20.092
8811	-22.076
8812	51.513
8813	-53.500
8814	19.416
8815	-21.391
8816	0.728
8817	-2.716
8818	41.871
8819	-43.846
8820	12.042
8821	-14.051
8822	8.895
8823	-10.912
8824	5.684
8825	-7.668
8826	43.345
8827	-45.312
8828	30.164
8829	-32.172
8830	27.447
8831	-29.463
8832	37.301
8833	-39.289
8834	29.697
8835	-31.672
8836	31.671
8837	-33.671
8838	6.111
8839	-8.111
8840	78.084
8841	-80.105
8842	17.726
8843	-19.768
8844	41.287
8845	-43.283
8846	65.248
8847	-67.240
8848	63.004
8849	-64.973
8850	20.596
8851	-22.534
8852	20.501
8853	-21.319
8854	25.327
8855	-26.445
8856	21.532
8857	-24.738
8858	97.021
8859	-100.515
8860	67.316
8861	-72.910
8862	70.556
8863	-76.425
8864	15.244
8865	-23.258
8866	59.402
8867	-68.620
8868	64.392
8869	-74.819
8870	12.474
8871	-24.080
8872	62.853
8873	-75.659
8874	59.545
8875	-73.564
8876	43.083
8877	-58.276
8878	20.003
8879	-36.863
8880	14.612
8881	-33.971
8882	53.426
8883	-73.417
8884	27.240
8885	-47.240
8886	-6.695
8887	-13.330
8888	71.036
8889	-91.040
8890	30.129
8891	-50.124
8892	53.835
8893	-73.826
8894	85.912
8895	-105.937
8896	64.509
8897	-84.509
8898	42.730
8899	-62.713
8900	20.447
8901	-40.443
8902	85.879
8903	-105.891
8904	2.677
8905	-22.665
8906	39.773
8907	-59.773
8908	8.072
8909	-28.060
8910	-1.559
8911	-18.445
8912	69.028
8913	-89.012
8914	42.336
8915	-62.349
8916	27.934
8917	-47.917
8918	50.481
8919	-70.472
8920	68.261
8921	-88.244
8922	76.508
8923	-96.521
8924	16.359
8925	-36.384
8926	31.322
8927	-51.322
8928	48.041
8929	-68.041
8930	61.729
8931	-81.750
8932	79.531
8933	-99.572
8934	72.184
8935	-92.192
8936	73.501
8937	-93.518
8938	20.152
8939	-40.173
8940	53.678
8941	-73.719
8942	-9.486
8943	-10.514
8944	16.671
8945	-36.671
8946	38.044
8947	-54.204
8948	69.449
8949	-84.272
8950	-6.587
8951	-6.881
8952	64.632
8953	-76.787
8954	26.418
8955	-37.236
8956	30.156
8957	-39.653
8958	73.192
8959	-81.335
8960	18.033
8961	-24.822
8962	66.610
8963	-72.074
8964	32.121
8965	-36.264
8966	39.613
8967	-42.439
8968	65.976
8969	-67.449
8970	97.871
8971	-98.019
8972	12.519
8973	-11.954
8974	68.720
8975	-68.608
8976	70.259
8977	-70.238
8978	46.781
8979	-46.772
8980	56.168
8981	-56.184
8982	6.657
8983	-6.632
8984	46.582
8985	-46.557
8986	67.339
8987	-67.335
8988	54.926
8989	-54.934
8990	4.157
8991	-4.186
8992	13.597
8993	-13.614
8994	12.710
8995	-12.731
8996	7.865
8997	-7.865
8998	84.517
8999	-84.505
9000	97.709
9001	-97.705
9002	11.906
9003	-11.906
9004	58.587
9005	-58.582
9006	54.458
9007	-54.467
9008	81.461
9009	-81.474
9010	78.344
9011	-78.344
9012	38.170
9013	-38.191
9014	22.576
9015	-22.576
9016	71.697
9017	-71.714
9018	5.470
9019	-5.470
9020	70.432
9021	-70.407
9022	4.534
9023	-4.534
9024	56.075
9025	-56.045
9026	57.065
9027	-57.065
9028	7.989
9029	-8.014
9030	35.961
9031	-35.961
9032	90.221
9033	-90.229
9034	91.396
9035	-91.396
9036	32.704
9037	-32.695
9038	71.339
9039	-70.872
9040	49.167
9041	-48.299
9042	70.459
9043	-69.249
9044	47.412
9045	-46.310
9046	68.708
9047	-67.764
9048	81.748
9049	-80.888
9050	18.152
9051	-17.475
9052	61.572
9053	-60.983
9054	29.263
9055	-28.853
9056	75.289
9057	-74.992
9058	26.894
9059	-26.750
9060	21.284
9061	-21.224
9062	20.917
9063	-21.040
9064	90.553
9065	-90.759
9066	88.502
9067	-88.892
9068	34.310
9069	-35.526
9070	89.348
9071	-91.352
9072	6.540
9073	-8.544
9074	25.880
9075	-27.884
9076	30.243
9077	-32.251
9078	66.747
9079	-68.747
9080	51.112
9081	-53.133
9082	5.626
9083	-7.626
9084	12.165
9085	-14.149
9086	23.873
9087	-25.873
9088	4.010
9089	-5.998
9090	27.161
9091	-29.161
9092	51.079
9093	-53.108
9094	89.716
9095	-91.716
9096	31.314
9097	-33.289
9098	82.126
9099	-84.126
9100	63.658
9101	-65.654
9102	20.656
9103	-22.656
9104	17.313
9105	-19.300
9106	2.402
9107	-4.402
9108	52.017
9109	-54.021
9110	49.474
9111	-51.474
9112	40.530
9113	-42.555
9114	68.984
9115	-70.984
9116	85.071
9117	-87.067
9118	53.662
9119	-55.662
9120	27.042
9121	-29.059
9122	5.445
9123	-7.445
9124	36.618
9125	-38.630
9126	17.428
9127	-19.428
9128	56.636
9129	-58.616
9130	87.002
9131	-89.002
9132	66.668
9133	-68.680
9134	17.065
9135	-19.065
9136	43.035
9137	-45.035
9138	92.424
9139	-93.811
9140	29.130
9141	-29.980
9142	13.808
9143	-14.271
9144	93.015
9145	-93.653
9146	31.977
9147	-32.974
9148	15.495
9149	-16.683
9150	22.515
9151	-24.045
9152	57.394
9153	-59.116
9154	3.411
9155	-5.474
9156	52.503
9157	-54.778
9158	24.707
9159	-27.303
9160	92.707
9161	-95.500
9162	23.303
9163	-26.432
9164	90.351
9165	-93.685
9166	76.298
9167	-79.961
9168	67.740
9169	-73.391
9170	28.119
9171	-34.111
9172	1.637
9173	-7.621
9174	51.597
9175	-57.597
9176	68.154
9177	-74.162
9178	66.686
9179	-72.690
9180	82.773
9181	-88.760
9182	96.173
9183	-102.173
9184	-0.384
9185	-5.628
9186	72.887
9187	-78.883
9188	26.282
9189	-32.311
9190	81.104
9191	-87.125
9192	74.219
9193	-80.261
9194	0.574
9195	-6.565
9196	75.746
9197	-81.729
9198	12.590
9199	-18.595
9200	90.710
9201	-96.719
9202	40.083
9203	-46.079
9204	80.308
9205	-86.300
9206	77.713
9207	-83.705
9208	34.823
9209	-40.807
9210	12.006
9211	-18.010
9212	33.656
9213	-39.664
9214	77.747
9215	-83.747
9216	66.259
9217	-72.259
9218	21.476
9219	-27.467
9220	16.836
9221	-22.819
9222	57.503
9223	-63.528
9224	23.889
9225	-29.939
9226	55.401
9227	-61.410
9228	44.428
9229	-50.445
9230	19.223
9231	-25.196
9232	43.681
9233	-49.627
9234	86.604
9235	-90.263
9236	37.121
9237	-40.668
9238	78.491
9239	-81.362
9240	40.934
9241	-43.414
9242	50.142
9243	-52.222
9244	76.365
9245	-78.033
9246	88.963
9247	-90.226
9248	96.944
9249	-97.807
9250	68.934
9251	-69.393
9252	75.517
9253	-75.576
9254	84.620
9255	-84.316
9256	45.086
9257	-44.358
9258	50.995
9259	-49.853
9260	30.887
9261	-29.801
9262	43.299
9263	-43.138
9264	83.517
9265	-83.530
9266	91.716
9267	-91.716
9268	99.369
9269	-99.356
9270	19.325
9271	-19.313
9272	99.700
9273	-99.708
9274	2.564
9275	-2.585
9276	54.174
9277	-54.191
9278	13.777
9279	-13.777
9280	34.942
9281	-34.926
9282	2.461
9283	-2.461
9284	16.188
9285	-16.163
9286	58.139
9287	-58.139
9288	56.946
9289	-56.954
9290	88.922
9291	-88.922
9292	53.197
9293	-53.184
9294	66.770
9295	-66.770
9296	10.244
9297	-10.219
9298	93.840
9299	-93.840
9300	52.381
9301	-52.401
9302	43.719
9303	-43.719
9304	78.479
9305	-78.459
9306	45.560
9307	-45.560
9308	98.392
9309	-98.388
9310	78.012
9311	-78.012
9312	94.086
9313	-94.103
9314	27.464
9315	-27.464
9316	90.702
9317	-90.702
9318	31.853
9319	-31.853
9320	23.479
9321	-23.487
9322	95.908
9323	-95.908
9324	59.811
9325	-59.811
9326	26.686
9327	-26.686
9328	20.723
9329	-20.723
9330	78.429
9331	-78.429
9332	98.395
9333	-98.395
9334	0.997
9335	-0.997
9336	89.822
9337	-87.895
9338	10.857
9339	-8.872
9340	26.829
9341	-24.352
9342	26.397
9343	-23.658
9344	52.300
9345	-49.302
9346	67.955
9347	-64.707
9348	50.958
9349	-47.418
9350	9.985
9351	-6.187
9352	12.580
9353	-8.511
9354	84.169
9355	-79.834
9356	99.837
9357	-95.226
9358	16.341
9359	-11.484
9360	43.019
9361	-38.196
9362	98.648
9363	-94.473
9364	65.608
9365	-61.633
9366	6.558
9367	-2.579
9368	64.646
9369	-60.630
9370	43.340
9371	-39.352
9372	51.613
9373	-47.592
9374	88.711
9375	-84.711
9376	15.202
9377	-11.202
9378	2.058
9379	1.930
9380	24.176
9381	-20.201
9382	6.853
9383	-2.823
9384	33.073
9385	-29.014
9386	79.981
9387	-76.002
9388	64.372
9389	-60.414
9390	17.049
9391	-13.037
9392	79.565
9393	-75.540
9394	81.569
9395	-77.544
9396	31.574
9397	-27.524
9398	101.514
9399	-97.514
9400	49.507
9401	-45.507
9402	87.971
9403	-83.992
9404	101.956
9405	-97.997
9406	47.321
9407	-43.316
9408	18.933
9409	-14.925
9410	95.413
9411	-91.400
9412	43.327
9413	-39.302
9414	44.193
9415	-40.188
9416	32.830
9417	-28.821
9418	88.827
9419	-84.814
9420	99.431
9421	-95.406
9422	76.610
9423	-72.605
9424	54.087
9425	-50.079
9426	91.141
9427	-87.133
9428	31.227
9429	-27.218
9430	59.934
9431	-55.926
9432	70.434
9433	-66.426
9434	41.602
9435	-37.594
9436	16.541
9437	-12.532
9438	81.339
